Package Name,Severity,Installed Version,Fixed Version,Description,CVE ID,Source
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability which was classified as problematic was found in GNU Binutils up to 2.43. This affects the function disassemble_bytes of the file binutils/objdump.c. The manipulation of the argument buf leads to stack-based buffer overflow. It is possible to initiate the attack remotely. The complexity of an attack is rather high. The exploitability is told to be difficult. The exploit has been disclosed to the public and may be used. Upgrading to version 2.44 is able to address this issue. The identifier of the patch is baac6c221e9d69335bf41366a1c7d87d8ab2f893. It is recommended to upgrade the affected component.,CVE-2025-0840,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability has been found in GNU Binutils 2.43 and classified as problematic. Affected by this vulnerability is the function __sanitizer::internal_strlen of the file binutils/nm.c of the component nm. The manipulation of the argument const leads to buffer overflow. The attack can be launched remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. The exploit has been disclosed to the public and may be used.,CVE-2025-1147,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43 and classified as problematic. Affected by this issue is the function link_order_scan of the file ld/ldelfgen.c of the component ld. The manipulation leads to memory leak. The attack may be launched remotely. The complexity of an attack is rather high. The exploitation is known to be difficult. The exploit has been disclosed to the public and may be used. It is recommended to apply a patch to fix this issue. The code maintainer explains: I'm not going to commit some of the leak fixes I've been working on to the 2.44 branch due to concern that would destabilise ld. All of the reported leaks in this bugzilla have been fixed on binutils master.,CVE-2025-1148,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43. It has been classified as problematic. This affects the function xstrdup of the file libiberty/xmalloc.c of the component ld. The manipulation leads to memory leak. It is possible to initiate the attack remotely. The complexity of an attack is rather high. The exploitability is told to be difficult. The exploit has been disclosed to the public and may be used. It is recommended to apply a patch to fix this issue. The code maintainer explains: I'm not going to commit some of the leak fixes I've been working on to the 2.44 branch due to concern that would destabilise ld. All of the reported leaks in this bugzilla have been fixed on binutils master.,CVE-2025-1149,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43. It has been declared as problematic. This vulnerability affects the function bfd_malloc of the file libbfd.c of the component ld. The manipulation leads to memory leak. The attack can be initiated remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. The exploit has been disclosed to the public and may be used. It is recommended to apply a patch to fix this issue. The code maintainer explains: I'm not going to commit some of the leak fixes I've been working on to the 2.44 branch due to concern that would destabilise ld. All of the reported leaks in this bugzilla have been fixed on binutils master.,CVE-2025-1150,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43. It has been rated as problematic. This issue affects the function xmemdup of the file xmemdup.c of the component ld. The manipulation leads to memory leak. The attack may be initiated remotely. The complexity of an attack is rather high. The exploitation is known to be difficult. The exploit has been disclosed to the public and may be used. It is recommended to apply a patch to fix this issue. The code maintainer explains: I'm not going to commit some of the leak fixes I've been working on to the 2.44 branch due to concern that would destabilise ld. All of the reported leaks in this bugzilla have been fixed on binutils master.,CVE-2025-1151,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability classified as problematic has been found in GNU Binutils 2.43. Affected is the function xstrdup of the file xstrdup.c of the component ld. The manipulation leads to memory leak. It is possible to launch the attack remotely. The complexity of an attack is rather high. The exploitability is told to be difficult. The exploit has been disclosed to the public and may be used. It is recommended to apply a patch to fix this issue. The code maintainer explains: I'm not going to commit some of the leak fixes I've been working on to the 2.44 branch due to concern that would destabilise ld. All of the reported leaks in this bugzilla have been fixed on binutils master.,CVE-2025-1152,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability classified as problematic was found in GNU Binutils 2.43/2.44. Affected by this vulnerability is the function bfd_set_format of the file format.c. The manipulation leads to memory corruption. The attack can be launched remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. Upgrading to version 2.45 is able to address this issue. The identifier of the patch is 8d97c1a53f3dc9fd8e1ccdb039b8a33d50133150. It is recommended to upgrade the affected component.,CVE-2025-1153,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43 and classified as critical. This issue affects the function _bfd_elf_gc_mark_rsec of the file elflink.c of the component ld. The manipulation leads to heap-based buffer overflow. The attack may be initiated remotely. The complexity of an attack is rather high. The exploitation is known to be difficult. The exploit has been disclosed to the public and may be used. The patch is named f9978defb6fab0bd8583942d97c112b0932ac814. It is recommended to apply a patch to fix this issue.,CVE-2025-1176,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43. It has been declared as problematic. Affected by this vulnerability is the function bfd_putl64 of the file libbfd.c of the component ld. The manipulation leads to memory corruption. The attack can be launched remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. The exploit has been disclosed to the public and may be used. The identifier of the patch is 75086e9de1707281172cc77f178e7949a4414ed0. It is recommended to apply a patch to fix this issue.,CVE-2025-1178,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability was found in GNU Binutils 2.43. It has been rated as critical. Affected by this issue is the function bfd_putl64 of the file bfd/libbfd.c of the component ld. The manipulation leads to memory corruption. The attack may be launched remotely. The complexity of an attack is rather high. The exploitation is known to be difficult. The exploit has been disclosed to the public and may be used. Upgrading to version 2.44 is able to address this issue. It is recommended to upgrade the affected component. The code maintainer explains that [t]his bug has been fixed at some point between the 2.43 and 2.44 releases.,CVE-2025-1179,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability classified as problematic has been found in GNU Binutils 2.43. This affects the function _bfd_elf_write_section_eh_frame of the file bfd/elf-eh-frame.c of the component ld. The manipulation leads to memory corruption. It is possible to initiate the attack remotely. The complexity of an attack is rather high. The exploitability is told to be difficult. The exploit has been disclosed to the public and may be used. It is recommended to apply a patch to fix this issue.,CVE-2025-1180,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability classified as critical was found in GNU Binutils 2.43. This vulnerability affects the function _bfd_elf_gc_mark_rsec of the file bfd/elflink.c of the component ld. The manipulation leads to memory corruption. The attack can be initiated remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. The exploit has been disclosed to the public and may be used. The name of the patch is 931494c9a89558acb36a03a340c01726545eef24. It is recommended to apply a patch to fix this issue.,CVE-2025-1181,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability which was classified as critical was found in GNU Binutils 2.43. Affected is the function bfd_elf_reloc_symbol_deleted_p of the file bfd/elflink.c of the component ld. The manipulation leads to memory corruption. It is possible to launch the attack remotely. The complexity of an attack is rather high. The exploitability is told to be difficult. The exploit has been disclosed to the public and may be used. The patch is identified as b425859021d17adf62f06fb904797cf8642986ad. It is recommended to apply a patch to fix this issue.,CVE-2025-1182,tykio/tyk-plugin-compiler
binutils-aarch64-linux-gnu,LOW,2.35.2-2,,A vulnerability has been found in GNU Binutils 2.43/2.44 and classified as problematic. Affected by this vulnerability is the function display_info of the file binutils/bucomm.c of the component objdump. The manipulation leads to memory leak. An attack has to be approached locally. The exploit has been disclosed to the public and may be used. The patch is named ba6ad3a18cb26b79e0e3b84c39f707535bbc344d. It is recommended to apply a patch to fix this issue.,CVE-2025-3198,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,The C++ symbol demangler routine in cplus-dem.c in libiberty as distributed in GNU Binutils 2.29 allows remote attackers to cause a denial of service (excessive memory allocation and application crash) via a crafted file as demonstrated by a call from the Binary File Descriptor (BFD) library (aka libbfd).,CVE-2017-13716,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,The demangle_template function in cplus-dem.c in GNU libiberty as distributed in GNU Binutils 2.31.1 contains an integer overflow vulnerability (for Create an array for saving the template argument values) that can trigger a heap-based buffer overflow as demonstrated by nm.,CVE-2018-20673,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,A heap-based buffer over-read exists in the function d_expression_1 in cp-demangle.c in GNU libiberty as distributed in GNU Binutils 2.31.1. A crafted input can cause segmentation faults leading to denial-of-service as demonstrated by c++filt.,CVE-2018-20712,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,An issue was discovered in cplus-dem.c in GNU libiberty as distributed in GNU Binutils 2.30. Stack Exhaustion occurs in the C++ demangling functions provided by libiberty and there are recursive stack frames: demangle_template_value_parm demangle_integral_value and demangle_expression.,CVE-2018-9996,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,GNU binutils gold gold v1.11-v1.16 (GNU binutils v2.21-v2.31.1) is affected by: Improper Input Validation Signed/Unsigned Comparison Out-of-bounds Read. The impact is: Denial of service. The component is: gold/fileread.cc:497 elfcpp/elfcpp_file.h:644. The attack vector is: An ELF file with an invalid e_shoff header field must be opened.,CVE-2019-1010204,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,An issue was discovered in binutils libbfd.c 2.36 relating to the auxiliary symbol data allows attackers to read or write to system memory or cause a denial of service.,CVE-2020-19726,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,An issue was discovered in the Binary File Descriptor (BFD) library (aka libbfd) as distributed in GNU Binutils 2.35.1. A heap-based buffer over-read can occur in bfd_getl_signed_32 in libbfd.c because sh_entsize is not validated in _bfd_elf_slurp_secondary_reloc_section in elf.c.,CVE-2020-35448,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,There is an open race window when writing output in the following utilities in GNU binutils version 2.35 and earlier:ar objcopy strip ranlib. When these utilities are run as a privileged user (presumably as part of a script updating binaries across different users) an unprivileged user can trick these utilities into getting ownership of arbitrary files through a symlink.,CVE-2021-20197,tykio/tyk-plugin-compiler
binutils-common,LOW,2.35.2-2,,A flaw was found in GNU Binutils 2.35.1 where there is a heap-based buffer overflow in _bfd_elf_slurp_secondary_reloc_section in elf.c due to the number of symbols not calculated correctly. The highest threat from this vulnerability is to system availability.,CVE-2021-20284,tykio/tyk-plugin-compiler
